ID,Traditional,Source,Start,End,Transcribed,OK
B4L08-1-31,哎喲,B4-08-1-2.mp3,369.31,370.71,哎喲,3
B4L08-1-32,呼吸,B4-08-1-2.mp3,393.08,394.58,呼吸,2
B4L08-1-33,呼,B4-08-1-2.mp3,395.06,396.58,呼,2
B4L08-1-34,吸,B4-08-1-2.mp3,397.04,398.48,吸,2
B4L08-1-35,懂得,B4-08-1-2.mp3,413.0,414.21,懂得,1
B4L08-1-36,花瓶,B4-08-1-2.mp3,436.06,437.85,花瓶,2
B4L08-1-37,肥皂,B4-08-1-2.mp3,450.5,451.83,肥皂,3
B4L08-1-38,鹽巴,B4-08-1-2.mp3,462.83,464.16,鹽巴,1
B4L08-1-39,彈,B4-08-1-2.mp3,474.2,475.43,彈,1
B4L08-1-40,女性,B4-08-1-2.mp3,485.44,486.81,女性,3
B4L08-1-41,男性,B4-08-1-2.mp3,497.29,498.67,男性,3
B4L08-1-42,當,B4-08-1-2.mp3,512.62,513.65,當,3
B4L08-1-43,當成,B4-08-1-2.mp3,534.42,535.9,當成,3
B4L08-1-44,娛樂,B4-08-1-2.mp3,557.73,558.96,娛樂,3
B4L08-1-45,套,B4-08-1-2.mp3,571.52,572.67,套,3
B4L08-1-46,紓壓,B4-08-1-2.mp3,585.25,586.79,紓壓,3
B4L08-1-47,消除,B4-08-1-2.mp3,597.77,599.48,消除,3
B4L08-1-48,難道,B4-08-1-2.mp3,610.98,612.38,難道,3
B4L08-1-49,下棋,B4-08-1-2.mp3,629.02,630.71,下棋,3
B4L08-1-50,自然,B4-08-1-2.mp3,641.71,643.15,自然,3
B4L08-1-51,盤,B4-08-1-2.mp3,655.15,656.44,盤,3
B4L08-1-52,果然,B4-08-1-2.mp3,666.69,668.21,果然,3
B4L08-1-53,理,B4-08-1-2.mp3,680.98,682.4,理,3
B4L08-1-54,失眠,B4-08-1-2.mp3,694.52,696.04,失眠,3
B4L08-1-55,哪裡哪裡/哪裡,B4-08-1-2.mp3,719.78,721.42,哪裡哪裡,1
B4L08-2-01,攀,B4-08-2-2.mp3,4.51,5.63,攀,1
B4L08-2-02,浪,B4-08-2-2.mp3,14.19,15.15,浪,1
B4L08-2-03,悄悄,B4-08-2-2.mp3,23.23,24.9,悄悄,1
B4L08-2-04,自殺,B4-08-2-2.mp3,34.02,35.53,自殺,1
B4L08-2-05,漫畫,B4-08-2-2.mp3,46.46,48.04,漫畫,2
B4L08-2-06,喜劇,B4-08-2-2.mp3,58.18,59.7,喜劇,1
B4L08-2-07,場,B4-08-2-2.mp3,72.23,73.65,場,2
B4L08-2-08,枕頭,B4-08-2-2.mp3,82.92,84.15,枕頭,3
B4L08-2-09,滴,B4-08-2-2.mp3,95.52,96.65,滴,3
B4L08-2-10,精油,B4-08-2-2.mp3,117.1,118.66,精油,1
B4L08-2-11,星光,B4-08-2-2.mp3,127.1,128.66,星光,1
B4L08-2-12,武術,B4-08-2-2.mp3,137.1,138.47,武術,1
B4L08-2-13,舞廳,B4-08-2-2.mp3,150.06,151.48,舞廳,3
B4L08-2-14,痛快,B4-08-2-2.mp3,160.35,162.1,痛快,2
B4L08-2-15,敲,B4-08-2-2.mp3,172.1,173.31,敲,3
B4L08-2-16,甩,B4-08-2-2.mp3,181.58,183.0,甩,3
B4L08-2-17,理頭髮/理髮,B4-08-2-2.mp3,202.17,204.23,理頭髮,3
B4L08-2-18,髮型,B4-08-2-2.mp3,226.12,227.58,髮型,1
B4L08-2-19,達到,B4-08-2-2.mp3,238.69,239.98,達到,2
B4L08-2-20,說不定,B4-08-2-2.mp3,250.77,252.52,說不定,2
B4L08-2-21,控制,B4-08-2-2.mp3,263.0,264.4,控制,3
B4L08-2-22,勉強,B4-08-2-2.mp3,273.83,275.62,勉強,2
B4L08-2-23,比較,B4-08-2-2.mp3,297.85,299.17,比較,2
B4L08-2-24,忙裡偷閒,B4-08-2-2.mp3,320.52,322.75,忙裡偷閒,2
B4L09-1-01,放手,B4-09-1-2.mp3,4.31,6.18,放手,1
B4L09-1-02,輔導,B4-09-1-2.mp3,14.89,16.72,輔導,1
B4L09-1-03,志願,B4-09-1-2.mp3,26.58,28.1,志願,1
B4L09-1-04,專門,B4-09-1-2.mp3,38.39,39.89,專門,1
B4L09-1-05,導師,B4-09-1-2.mp3,50.76,52.21,導師,1
B4L09-1-06,拜託,B4-09-1-2.mp3,62.57,64.01,拜託,1
B4L09-1-07,義務,B4-09-1-2.mp3,75.63,77.05,義務,1
B4L09-1-08,從沒,B4-09-1-2.mp3,86.4,88.0,從沒,1
B4L09-1-09,好奇,B4-09-1-2.mp3,97.58,99.12,好奇,1
B4L09-1-10,指導,B4-09-1-2.mp3,109.53,111.3,指導,1
B4L09-1-11,考取,B4-09-1-2.mp3,121.34,123.28,考取,1
B4L09-1-12,前途,B4-09-1-2.mp3,134.55,136.13,前途,1
B4L09-1-13,明明,B4-09-1-2.mp3,146.1,147.71,明明,2
B4L09-1-14,科系,B4-09-1-2.mp3,159.33,160.72,科系,1
B4L09-1-15,的確,B4-09-1-2.mp3,172.85,174.31,的確,2
B4L09-1-16,踏,B4-09-1-2.mp3,185.6,186.58,踏,2
B4L09-1-17,面臨,B4-09-1-2.mp3,196.56,198.02,面臨,1
B4L09-1-18,冤枉,B4-09-1-2.mp3,209.51,211.3,冤枉,1
B4L09-1-19,正好,B4-09-1-2.mp3,241.24,242.97,正好,1
B4L09-1-20,伯父,B4-09-1-2.mp3,252.41,253.76,伯父,1
B4L09-1-21,伯母,B4-09-1-2.mp3,264.64,266.33,伯母,1
B4L09-1-22,支持,B4-09-1-2.mp3,276.29,277.93,支持,1
B4L09-1-23,左右,B4-09-1-2.mp3,306.31,307.67,左右,3
B4L09-1-24,特別,B4-09-1-2.mp3,318.02,319.54,特別,2
B4L09-1-25,嚴,B4-09-1-2.mp3,330.14,331.2,嚴,1
B4L09-1-26,嘮叨,B4-09-1-2.mp3,341.98,349.83,嘮叨,2
B4L09-1-27,丟臉,B4-09-1-2.mp3,353.29,355.02,丟臉,2
B4L09-1-28,丟人,B4-09-1-2.mp3,355.46,356.94,丟人,3
B4L09-1-29,在乎,B4-09-1-2.mp3,366.9,368.33,在乎,1
B4L09-1-30,失望,B4-09-1-2.mp3,379.12,380.6,失望,1
B4L09-1-31,操心,B4-09-1-2.mp3,390.75,392.36,操心,1
B4L09-1-32,目標,B4-09-1-2.mp3,403.38,404.71,目標,1
B4L09-1-33,如果說,B4-09-1-2.mp3,415.47,417.37,如果說,1
B4L09-1-34,命令,B4-09-1-2.mp3,428.38,429.81,命令,2
B4L09-1-35,命,B4-09-1-2.mp3,446.0,446.91,命,1
B4L09-1-36,耐心,B4-09-1-2.mp3,455.83,457.23,耐心,1
B4L09-1-37,步,B4-09-1-2.mp3,468.9,469.79,步,1
B4L09-1-38,座談會,B4-09-1-2.mp3,479.71,481.54,座談會,1
B4L09-1-39,排,B4-09-1-2.mp3,494.17,495.32,排,1
B4L09-1-40,稍微,B4-09-1-2.mp3,505.76,507.38,稍微,1
B4L09-1-41,有些,B4-09-1-2.mp3,517.39,518.89,有些,1
B4L09-1-42,學業,B4-09-1-2.mp3,530.22,531.7,學業,1
B4L09-1-43,法子,B4-09-1-2.mp3,542.46,543.6,法子,1
B4L09-1-44,誇獎,B4-09-1-2.mp3,554.98,556.75,誇獎,1
B4L09-1-45,強迫,B4-09-1-2.mp3,568.08,576.23,強迫,2
B4L09-1-46,分析,B4-09-1-2.mp3,579.8,581.17,分析,1
B4L09-1-47,處罰,B4-09-1-2.mp3,605.0,606.58,處罰,2
B4L09-1-48,合得來,B4-09-1-2.mp3,617.35,618.94,合得來,2
B4L09-1-49,合不來,B4-09-1-2.mp3,619.39,621.02,合不來,1
B4L09-1-50,條,B4-09-1-2.mp3,631.42,632.56,條,2
B4L09-1-51,免得,B4-09-1-2.mp3,642.31,643.52,免得,1
B4L09-2-01,教授,B4-09-2-2.mp3,4.43,5.78,教授,1
B4L09-2-02,女士,B4-09-2-2.mp3,14.89,16.29,女士,1
B4L09-2-03,代,B4-09-2-2.mp3,27.12,28.23,代,2
B4L09-2-04,子女,B4-09-2-2.mp3,47.81,49.6,子女,1
B4L09-2-05,成為,B4-09-2-2.mp3,60.4,62.05,成為,1
B4L09-2-06,何必,B4-09-2-2.mp3,71.44,72.85,何必,2
B4L09-2-07,嚴格,B4-09-2-2.mp3,82.06,83.6,嚴格,1
B4L09-2-08,代價,B4-09-2-2.mp3,94.68,96.08,代價,1
B4L09-2-09,嬰兒,B4-09-2-2.mp3,106.44,107.88,嬰兒,1
B4L09-2-10,改正,B4-09-2-2.mp3,118.08,119.44,改正,3
B4L09-2-11,教訓,B4-09-2-2.mp3,131.04,132.47,教訓,1
B4L09-2-12,讚美,B4-09-2-2.mp3,154.31,155.98,讚美,2
B4L09-2-13,此外,B4-09-2-2.mp3,166.77,168.27,此外,1
B4L09-2-14,判斷,B4-09-2-2.mp3,180.4,181.79,判斷,2
B4L09-2-15,待遇,B4-09-2-2.mp3,193.9,195.32,待遇,1
B4L09-2-16,受到,B4-09-2-2.mp3,207.06,208.67,受到,3
B4L09-2-17,受,B4-09-2-2.mp3,217.88,219.02,受,3
B4L09-2-18,模仿,B4-09-2-2.mp3,240.25,241.98,模仿,2
B4L09-2-19,影子,B4-09-2-2.mp3,252.69,254.05,影子,1
B4L09-2-20,面對,B4-09-2-2.mp3,264.43,265.81,面對,1
B4L09-2-21,一夜之間,B4-09-2-2.mp3,312.12,313.93,一夜之間,1
B4L10-1-01,志工/義工,B4-10-1-2.mp3,4.37,5.72,志工,1
B4L10-1-02,跌倒,B4-10-1-2.mp3,18.14,19.39,跌倒,1
B4L10-1-03,腦震盪,B4-10-1-2.mp3,28.01,29.53,腦震盪,1
B4L10-1-04,動手術,B4-10-1-2.mp3,69.91,71.54,動手術,1
B4L10-1-05,手術,B4-10-1-2.mp3,71.98,73.5,手術,1
B4L10-1-06,昏迷,B4-10-1-2.mp3,84.18,85.5,昏迷,1
B4L10-1-07,昏倒,B4-10-1-2.mp3,95.49,96.89,昏倒,1
B4L10-1-08,過世,B4-10-1-2.mp3,108.4,109.75,過世,1
B4L10-1-09,慰問,B4-10-1-2.mp3,120.67,121.96,慰問,1
B4L10-1-10,藥物,B4-10-1-2.mp3,133.8,135.12,藥物,1
B4L10-1-11,藥水,B4-10-1-2.mp3,145.69,147.36,藥水,1
B4L10-1-12,藥方,B4-10-1-2.mp3,156.43,157.95,藥方,1
B4L10-1-13,中毒,B4-10-1-2.mp3,169.8,171.28,中毒,1
B4L10-1-14,出事,B4-10-1-2.mp3,182.71,184.02,出事,1
B4L10-1-15,營養,B4-10-1-2.mp3,206.48,208.06,營養,1
B4L10-1-16,維他命/維生素,B4-10-1-2.mp3,218.84,220.26,維他命,1
B4L10-1-17,外科,B4-10-1-2.mp3,233.4,234.86,外科,1
B4L10-1-18,內科,B4-10-1-2.mp3,243.89,245.23,內科,1
B4L10-1-19,多謝,B4-10-1-2.mp3,256.33,257.6,多謝,1
B4L10-1-20,謝,B4-10-1-2.mp3,258.06,259.16,謝,1
B4L10-1-21,跌,B4-10-1-2.mp3,275.05,276.15,跌,1
B4L10-1-22,腫,B4-10-1-2.mp3,296.48,297.77,腫,1
B4L10-1-23,小腿,B4-10-1-2.mp3,309.78,311.38,小腿,1
B4L10-1-24,輕傷,B4-10-1-2.mp3,323.27,324.68,輕傷,1
B4L10-1-25,重傷,B4-10-1-2.mp3,325.14,326.57,重傷,1
B4L10-1-26,捏,B4-10-1-2.mp3,348.61,349.78,捏,1
B4L10-1-27,把,B4-10-1-2.mp3,372.55,373.68,把,1
B4L10-1-28,冷汗,B4-10-1-2.mp3,384.27,385.64,冷汗,1
B4L10-1-29,汗,B4-10-1-2.mp3,394.68,395.72,汗,1
B4L10-1-30,接到,B4-10-1-2.mp3,407.35,408.58,接到,3
B4L10-1-31,結果,B4-10-1-2.mp3,418.71,420.19,結果,2
B4L10-1-32,醫師,B4-10-1-2.mp3,453.04,454.42,醫師,2
B4L10-1-33,大夫,B4-10-1-2.mp3,454.88,456.05,大夫,1
B4L10-1-34,醫,B4-10-1-2.mp3,456.63,457.61,E,4
B4L10-1-35,保持,B4-10-1-2.mp3,470.08,471.54,保持,2
B4L10-1-36,刺激,B4-10-1-2.mp3,482.65,484.04,刺激,3
B4L10-1-37,傷,B4-10-1-2.mp3,493.79,495.08,傷,3
B4L10-1-38,打針,B4-10-1-2.mp3,506.51,507.86,打針,1
B4L10-1-39,針,B4-10-1-2.mp3,516.88,518.02,針,2
B4L10-1-40,血管,B4-10-1-2.mp3,529.6,530.94,血管,2
B4L10-1-41,鮮血,B4-10-1-2.mp3,540.29,541.88,鮮血,2
B4L10-1-42,細,B4-10-1-2.mp3,551.15,552.31,細,1
B4L10-1-43,一旁,B4-10-1-2.mp3,562.88,564.25,一旁,2
B4L10-1-44,要命,B4-10-1-2.mp3,574.49,575.74,要命,1
B4L10-1-45,打斷,B4-10-1-2.mp3,588.28,589.53,打斷,1
B4L10-1-46,斷,B4-10-1-2.mp3,590.48,591.5,斷,1
B4L10-1-47,量,B4-10-1-2.mp3,626.18,627.43,量,1
B4L10-1-48,體溫,B4-10-1-2.mp3,637.16,638.52,體溫,1
B4L10-1-49,大便,B4-10-1-2.mp3,650.63,651.82,大便,1
B4L10-1-50,小便,B4-10-1-2.mp3,672.09,673.47,小便,1
B4L10-1-51,尿,B4-10-1-2.mp3,695.16,696.13,尿,1
B4L10-1-52,粥,B4-10-1-2.mp3,716.42,717.5,粥,1
B4L10-1-53,癢,B4-10-1-2.mp3,728.61,729.94,癢,1
B4L10-1-54,抓癢,B4-10-1-2.mp3,738.38,740.04,抓癢,3
B4L10-1-55,打擾,B4-10-1-2.mp3,752.58,754.0,打擾,1
B4L10-1-56,多多,B4-10-1-2.mp3,763.91,765.22,多多,1
B4L10-1-57,不幸中的大幸,B4-10-1-2.mp3,777.01,779.0,無幸中的大幸,4
B4L10-2-01,探病,B4-10-2-2.mp3,4.39,5.79,探病,1
B4L10-2-02,探,B4-10-2-2.mp3,13.07,14.09,探,1
B4L10-2-03,傳染病,B4-10-2-2.mp3,42.21,44.0,傳染病,3
B4L10-2-04,症狀,B4-10-2-2.mp3,54.04,55.5,症狀,3
B4L10-2-05,病毒,B4-10-2-2.mp3,65.62,67.14,病毒,1
B4L10-2-06,傳染,B4-10-2-2.mp3,77.62,79.35,傳染,1
B4L10-2-07,布告欄/佈告欄,B4-10-2-2.mp3,89.58,91.52,布告欄,2
B4L10-2-08,布告/佈告,B4-10-2-2.mp3,98.72,100.04,布告,1
B4L10-2-09,須知,B4-10-2-2.mp3,109.96,111.65,須知,3
B4L10-2-10,勿,B4-10-2-2.mp3,121.88,122.94,勿,3
B4L10-2-11,奔跑,B4-10-2-2.mp3,132.71,134.5,奔跑,2
B4L10-2-12,禁止,B4-10-2-2.mp3,144.77,146.52,禁止,2
B4L10-2-13,吸煙/吸菸,B4-10-2-2.mp3,157.23,158.81,吸煙,2
B4L10-2-14,煙/菸,B4-10-2-2.mp3,159.27,160.35,煙,1
B4L10-2-15,限制,B4-10-2-2.mp3,183.47,184.89,限制,1
B4L10-2-16,不許,B4-10-2-2.mp3,196.85,198.58,不許,2
B4L10-2-17,按時,B4-10-2-2.mp3,207.64,209.2,按時,1
B4L10-2-18,隱私,B4-10-2-2.mp3,219.87,221.31,隱私,1
B4L10-2-19,安慰,B4-10-2-2.mp3,231.72,233.1,安慰,1
B4L10-2-20,癌症,B4-10-2-2.mp3,252.25,253.52,癌症,1
B4L10-2-21,開刀,B4-10-2-2.mp3,264.48,265.89,開刀,1
B4L11-1-01,喜事,B4-11-1-2.mp3,4.27,5.81,喜事,1
B4L11-1-02,喜酒,B4-11-1-2.mp3,8.71,10.71,喜酒,1
B4L11-1-03,新郎,B4-11-1-2.mp3,21.65,23.27,新郎,1
B4L11-1-04,新娘,B4-11-1-2.mp3,36.48,38.06,新娘,1
B4L11-1-05,旗袍,B4-11-1-2.mp3,48.66,50.22,旗袍,1
B4L11-1-06,蝴蝶,B4-11-1-2.mp3,60.66,62.18,蝴蝶,1
B4L11-1-07,粗,B4-11-1-2.mp3,72.1,73.14,粗,1
B4L11-1-08,娶,B4-11-1-2.mp3,83.71,85.13,娶,1
B4L11-1-09,媳婦,B4-11-1-2.mp3,95.57,96.98,媳婦,1
B4L11-1-10,分手,B4-11-1-2.mp3,107.73,109.54,分手,1
B4L11-1-11,相親,B4-11-1-2.mp3,120.52,122.0,相親,1
B4L11-1-12,教會,B4-11-1-2.mp3,132.91,134.38,教會,1
B4L11-1-13,交往,B4-11-1-2.mp3,146.3,148.13,交往,1
B4L11-1-14,意外,B4-11-1-2.mp3,159.28,160.59,意外,1
B4L11-1-15,歲數,B4-11-1-2.mp3,172.51,174.04,歲數,1
B4L11-1-16,長輩,B4-11-1-2.mp3,185.17,186.62,長輩,2
B4L11-1-17,晚輩,B4-11-1-2.mp3,187.06,188.54,晚輩,1
B4L11-1-18,提前,B4-11-1-2.mp3,199.07,200.64,提前,1
B4L11-1-19,訂婚,B4-11-1-2.mp3,211.14,212.49,訂婚,1
B4L11-1-20,求婚,B4-11-1-2.mp3,212.94,214.52,求婚,1
B4L11-1-21,未婚,B4-11-1-2.mp3,222.34,223.78,未婚,1
B4L11-1-22,已婚,B4-11-1-2.mp3,224.26,225.68,已婚,1
B4L11-1-23,喜帖,B4-11-1-2.mp3,236.97,238.95,喜帖,1
B4L11-1-24,典禮,B4-11-1-2.mp3,249.8,251.53,典禮,1
B4L11-1-25,光臨,B4-11-1-2.mp3,262.7,264.11,光臨,1
B4L11-1-26,乾杯,B4-11-1-2.mp3,274.9,276.29,乾杯,1
B4L11-1-27,祝賀,B4-11-1-2.mp3,286.18,287.62,祝賀,1
B4L11-1-28,寶寶,B4-11-1-2.mp3,298.5,299.71,寶寶,1
B4L11-1-29,夫妻,B4-11-1-2.mp3,310.69,312.08,夫妻,1
B4L11-1-30,印,B4-11-1-2.mp3,321.9,322.77,印,1
B4L11-1-31,點頭,B4-11-1-2.mp3,337.74,339.2,點頭,1
B4L11-1-32,血型,B4-11-1-2.mp3,352.27,354.0,血型,3
B4L11-1-33,血液,B4-11-1-2.mp3,354.48,356.15,血液,3
B4L11-1-34,型,B4-11-1-2.mp3,363.0,364.34,型,1
B4L11-1-35,桌,B4-11-1-2.mp3,377.49,378.46,桌,1
B4L11-1-36,只,B4-11-1-2.mp3,388.4,389.4,只,3
B4L11-1-37,鑽石,B4-11-1-2.mp3,400.61,402.18,鑽石,1
B4L11-1-38,戒指,B4-11-1-2.mp3,411.54,413.37,戒指,1
B4L11-1-39,副,B4-11-1-2.mp3,423.73,424.63,,4
B4L11-1-40,付,B4-11-1-2.mp3,423.73,424.63,付,1
B4L11-1-41,耳環,B4-11-1-2.mp3,444.5,446.0,耳環,1
B4L11-1-42,嫁,B4-11-1-2.mp3,458.11,459.11,嫁,1
B4L11-1-43,丈夫,B4-11-1-2.mp3,471.39,472.79,丈夫,1
B4L11-1-44,人家,B4-11-1-2.mp3,485.45,486.81,人家,1
B4L11-1-45,婚姻,B4-11-1-2.mp3,498.81,500.12,婚姻,1
B4L11-1-46,歡喜,B4-11-1-2.mp3,510.93,512.59,歡喜,1
B4L11-1-47,夾,B4-11-1-2.mp3,522.85,523.87,夾,1
B4L11-1-48,海鮮,B4-11-1-2.mp3,546.29,547.68,海鮮,1
B4L11-1-49,染,B4-11-1-2.mp3,560.14,561.54,染,1
B4L11-1-50,鵝,B4-11-1-2.mp3,571.6,572.62,鵝,3
B4L11-1-51,敬酒,B4-11-1-2.mp3,584.24,585.93,敬酒,1
B4L11-1-52,口紅,B4-11-1-2.mp3,598.63,600.1,口紅,1
B4L11-1-53,噴,B4-11-1-2.mp3,610.34,611.3,噴,1
B4L11-1-54,番,B4-11-1-2.mp3,620.48,621.42,番,3
B4L11-1-55,宴會,B4-11-1-2.mp3,632.33,633.73,宴會,1
B4L11-1-56,打扮,B4-11-1-2.mp3,644.61,645.88,打扮,1
B4L11-1-57,哪裡有……的道理？,B4-11-1-2.mp3,657.9,660.44,,4
B4L11-1-58,百年好合,B4-11-1-2.mp3,676.44,678.46,百年好合,1
B4L11-1-59,得了,B4-11-1-2.mp3,690.22,691.24,得了,1
B4L11-1-60,這還用說嗎？,B4-11-1-2.mp3,704.19,705.81,,4
B4L11-2-01,罷了,B4-11-2-2.mp3,4.33,5.52,罷了,1
B4L11-2-02,登記,B4-11-2-2.mp3,25.85,27.14,登記,1
B4L11-2-03,化裝,B4-11-2-2.mp3,39.37,40.61,化妝,4
B4L11-2-04,樂意,B4-11-2-2.mp3,51.77,53.01,樂意,1
B4L11-2-05,分,B4-11-2-2.mp3,62.46,63.38,分,2
B4L11-2-06,鬍子,B4-11-2-2.mp3,74.35,75.56,鬍子,3
B4L11-2-07,領帶,B4-11-2-2.mp3,88.6,90.0,領帶,3
B4L11-2-08,居然,B4-11-2-2.mp3,105.06,106.58,居然,3
B4L11-2-09,熟人,B4-11-2-2.mp3,116.54,118.12,熟人,3
B4L11-2-10,親戚,B4-11-2-2.mp3,128.4,129.92,親戚,3
B4L11-2-11,懷孕,B4-11-2-2.mp3,140.88,142.1,懷孕,3
B4L11-2-12,人生,B4-11-2-2.mp3,154.5,155.92,人生,3
B4L11-2-13,羨慕,B4-11-2-2.mp3,168.6,170.12,羨慕,3
B4L11-2-14,地毯,B4-11-2-2.mp3,181.5,183.21,地毯,3
B4L11-2-15,牽,B4-11-2-2.mp3,194.79,196.04,牽,3
B4L11-2-16,讓,B4-11-2-2.mp3,207.27,208.25,讓,2
B4L11-2-17,新人,B4-11-2-2.mp3,218.04,219.65,新人,3
B4L11-2-18,吻,B4-11-2-2.mp3,259.54,260.96,吻,3
B4L11-2-19,起見,B4-11-2-2.mp3,283.62,285.23,起見,3
B4L12-1-01,各行各業,B4-12-1-2.mp3,4.29,6.06,各行各業,1
B4L12-1-02,人力,B4-12-1-2.mp3,15.93,17.15,人力,1
B4L12-1-03,專家,B4-12-1-2.mp3,26.12,27.51,專家,1
B4L12-1-04,學者,B4-12-1-2.mp3,37.7,39.29,學者,1
B4L12-1-05,就業,B4-12-1-2.mp3,50.19,51.5,就業,1
B4L12-1-06,失業,B4-12-1-2.mp3,61.58,63.02,失業,1
B4L12-1-07,行業,B4-12-1-2.mp3,74.56,75.87,行業,1
B4L12-1-08,外行,B4-12-1-2.mp3,87.12,88.64,外行,1
B4L12-1-09,電子,B4-12-1-2.mp3,99.95,101.4,電子,1
B4L12-1-10,專業,B4-12-1-2.mp3,111.82,113.12,專業,1
B4L12-1-11,人才,B4-12-1-2.mp3,123.85,125.22,人才,1
B4L12-1-12,報社,B4-12-1-2.mp3,135.59,136.86,報社,1
B4L12-1-13,或多或少,B4-12-1-2.mp3,147.64,149.7,或多或少,1
B4L12-1-14,廠商,B4-12-1-2.mp3,161.84,163.34,廠商,1
B4L12-1-15,駕駛,B4-12-1-2.mp3,173.06,174.69,駕駛,1
B4L12-1-16,技術,B4-12-1-2.mp3,198.25,199.47,技術,1
B4L12-1-17,支出,B4-12-1-2.mp3,209.9,211.24,支出,1
B4L12-1-18,才能,B4-12-1-2.mp3,232.25,233.67,才能,1
B4L12-1-19,基本上,B4-12-1-2.mp3,243.11,244.57,基本上,1
B4L12-1-20,機構,B4-12-1-2.mp3,266.25,267.48,機構,1
B4L12-1-21,錄用,B4-12-1-2.mp3,277.0,278.23,錄用,1
B4L12-1-22,職位,B4-12-1-2.mp3,288.33,289.6,職位,1
B4L12-1-23,收入,B4-12-1-2.mp3,301.19,302.6,收入,1
B4L12-1-24,闖,B4-12-1-2.mp3,313.31,314.56,闖,1
B4L12-1-25,多少,B4-12-1-2.mp3,345.65,347.12,多少,1
B4L12-1-26,以及,B4-12-1-2.mp3,358.58,360.08,一級,4
B4L12-1-27,明確,B4-12-1-2.mp3,369.52,370.88,明確,1
B4L12-1-28,口才,B4-12-1-2.mp3,381.58,383.1,口才,1
B4L12-1-29,接待,B4-12-1-2.mp3,393.23,394.54,接待,1
B4L12-1-30,買賣,B4-12-1-2.mp3,405.31,406.67,買賣,1
B4L12-1-31,法院,B4-12-1-2.mp3,417.92,419.27,法院,1
B4L12-1-32,辦公,B4-12-1-2.mp3,428.92,430.4,辦公,2
B4L12-1-33,動不動,B4-12-1-2.mp3,443.29,444.6,動不動,1
B4L12-1-34,哪怕,B4-12-1-2.mp3,454.81,456.17,哪怕,1
B4L12-1-35,學歷,B4-12-1-2.mp3,467.96,469.23,學歷,1
B4L12-1-36,文憑,B4-12-1-2.mp3,479.9,481.29,文憑,1
B4L12-1-37,勤勞,B4-12-1-2.mp3,493.35,494.83,勤勞,2
B4L12-1-38,鍵盤,B4-12-1-2.mp3,504.98,506.44,鍵盤,2
B4L12-1-39,打字,B4-12-1-2.mp3,516.29,517.56,打字,1
B4L12-1-40,農民/農夫,B4-12-1-2.mp3,528.75,530.08,農民,1
B4L12-1-41,郵差,B4-12-1-2.mp3,542.69,544.15,郵差,1
B4L12-1-42,郵票,B4-12-1-2.mp3,553.1,554.58,郵票,2
B4L12-1-43,工資,B4-12-1-2.mp3,565.77,567.25,工資,1
B4L12-1-44,工會,B4-12-1-2.mp3,567.77,569.19,工會,1
B4L12-1-45,工錢,B4-12-1-2.mp3,569.65,571.25,工錢,2
B4L12-1-46,自動化,B4-12-1-2.mp3,583.71,585.1,自動化,1
B4L12-1-47,自信,B4-12-1-2.mp3,608.0,609.25,自信,1
B4L12-1-48,可遇不可求,B4-12-1-2.mp3,622.67,625.12,可遇不可求,1
B4L12-1-49,遇,B4-12-1-2.mp3,636.54,637.56,遇,3
B4L12-2-01,追,B4-12-2-2.mp3,4.31,5.43,追,1
B4L12-2-02,辭職,B4-12-2-2.mp3,15.49,17.18,辭職,1
B4L12-2-03,空拍,B4-12-2-2.mp3,27.25,28.82,空拍,1
B4L12-2-04,遍,B4-12-2-2.mp3,38.65,39.74,遍,1
B4L12-2-05,導演,B4-12-2-2.mp3,49.38,51.13,導演,1
B4L12-2-06,學位,B4-12-2-2.mp3,60.87,62.37,學位,1
B4L12-2-07,普通,B4-12-2-2.mp3,73.01,74.41,普通,1
B4L12-2-08,引發,B4-12-2-2.mp3,84.05,85.4,引發,1
B4L12-2-09,隔,B4-12-2-2.mp3,105.3,106.45,隔,1
B4L12-2-10,早晚,B4-12-2-2.mp3,116.72,118.45,早晚,1
B4L12-2-11,本來,B4-12-2-2.mp3,129.16,130.62,本來,1
B4L12-2-12,針對,B4-12-2-2.mp3,140.6,142.05,針對,1
B4L12-2-13,適當,B4-12-2-2.mp3,152.57,154.3,適當,1
B4L12-2-14,建,B4-12-2-2.mp3,165.32,166.41,建,1
B4L12-2-15,傳播,B4-12-2-2.mp3,175.76,177.1,傳播,1
B4L12-2-16,唯一,B4-12-2-2.mp3,186.53,187.95,唯一,1
B4L12-2-17,商量,B4-12-2-2.mp3,198.39,200.03,商量,1
B4L12-2-18,美妙,B4-12-2-2.mp3,209.35,210.75,美妙,2
B4L12-2-19,作家,B4-12-2-2.mp3,220.82,222.45,作家,1
B4L12-2-20,性別,B4-12-2-2.mp3,232.1,233.79,性別,2
B4L12-2-21,理由,B4-12-2-2.mp3,244.27,245.79,理由,2
B4L12-2-22,取笑,B4-12-2-2.mp3,255.79,257.38,取笑,3
B4L12-2-23,想不到,B4-12-2-2.mp3,281.53,283.18,想不到,1
B4L13-1-01,機器人,B4-13-1-2.mp3,4.25,5.95,機器人,1
B4L13-1-02,機械,B4-13-1-2.mp3,14.28,15.7,機械,1
B4L13-1-03,展覽,B4-13-1-2.mp3,26.39,28.28,展覽,1
B4L13-1-04,放棄,B4-13-1-2.mp3,50.07,51.42,放棄,1
